ocid,start_date,end_date,co2_pm
ocds-0c46vo-0001-2c410b4c-4e53-49ec-b978-cf1cc55cc86c,2016-03-01,2021-02-28,0.5000005479452055
ocds-0c46vo-0001-42666de7-a038-4611-8600-335f382572c7,2016-03-01,2021-02-28,3.33333698630137
ocds-0c46vo-0001-c37aa950-61a1-4df5-8834-c8fbd9cb8239,2016-03-01,2021-02-28,0.5000005479452055
ocds-0c46vo-0001-def56dcf-ed32-46e5-8699-a8adefc37934,2016-03-01,2021-03-31,1.229123114224138
ocds-0c46vo-0001-4c848945-fd61-4b2e-b864-c1a43e1f8c7e,2016-03-01,2021-02-28,0.5000005479452055
ocds-0c46vo-0001-029a5df9-bd08-4794-a497-6cd7958853a7,2016-03-01,2021-02-02,0.5072267926625903
ocds-0c46vo-0001-5b6bbcd9-6f0e-455a-bd86-6a85df184863,2016-03-01,2021-02-28,3.33333698630137
ocds-0c46vo-0001-90c39a1e-b781-44d3-b699-742e7ce7916b,2016-03-01,2021-02-28,3.33333698630137
ocds-0c46vo-0001-3efcf28c-1bc6-4b61-b4d9-d1c3f30c96a7,2016-03-01,2021-02-28,64.16673698630137
ocds-0c46vo-0001-7cbd3642-ed5d-4069-b62d-0e2bb4d7c46a,2016-03-01,2021-02-28,0.5000005479452055
ocds-0c46vo-0001-942c028d-8908-4ff9-97e9-b43e9088bab8,2016-03-01,2021-02-28,3.33333698630137
ocds-0c46vo-0001-70080825-ec7d-4ca0-b878-d17d3ec6c9ab,2016-03-01,2021-02-28,3.33333698630137
ocds-0c46vo-0001-f9b6bce7-9f9b-4bae-811b-f0693e5a1097,2016-03-01,2021-02-28,3.33333698630137
ocds-0c46vo-0001-0c9b3b95-ed08-47ba-aeab-a9cd5e980b66,2016-03-16,2026-03-15,0.8097790304026294
ocds-0c46vo-0001-786e8649-6a07-4287-993e-24e1d4e66e33,2016-03-18,2021-03-13,1.7283258179507412
ocds-0c46vo-0001-81818135-85a7-44c9-b281-3a0edf6108ef,2016-03-18,2026-03-31,0.00000041496180081855387
ocds-0c46vo-0001-4377c7b3-fa90-4ab2-80a7-1b9621a123e9,2016-03-29,2021-03-28,216.66690410958904
ocds-0c46vo-0001-3ba36507-50b9-4e6b-8158-38f6cfdce344,2016-03-31,2021-04-29,0.2951485714285714
ocds-0c46vo-0001-4e89fb5d-e503-4752-896c-b1026fc666d6,2016-04-01,2023-03-31,20.500022465753425
ocds-0c46vo-0001-fd856d2b-475d-47e5-93f5-9d030497ffad,2016-04-01,2021-04-01,0.24986336254107339
ocds-0c46vo-0001-6574d7a3-b521-43bd-a782-a0ce9efa3bea,2016-04-01,2021-03-31,3.4091277360263015
ocds-0c46vo-0001-6a82c2f4-385b-4001-bb0e-d6fd9020a0d7,2016-04-01,2021-03-31,0.01350001479452055
ocds-0c46vo-0001-4e0f68fa-e05d-4566-8d20-e45653e88b9c,2016-04-01,2021-03-31,0.017166685479452055
ocds-0c46vo-0001-20d9ad1e-1088-4f16-8406-4f754ed254fc,2016-04-01,2025-07-01,8.329025310834814
ocds-0c46vo-0001-45b05856-aacd-4332-bdec-90e892a02f29,2016-04-01,2022-03-31,0.10000010958904108
ocds-0c46vo-0001-9566ea49-ce82-4256-a601-6a66c320461f,2016-04-01,2021-03-31,5.000005479452055
ocds-0c46vo-0001-e577d9e6-2a5a-466e-89e4-663f648e4ca9,2016-04-01,2021-03-31,0
ocds-0c46vo-0001-06061c0d-de69-41f3-a133-e524760488e3,2016-04-01,2021-03-31,0
ocds-0c46vo-0001-a8db5743-78fe-4264-82b2-016597ce6afc,2016-04-01,2021-03-31,0.00637334031780822
ocds-0c46vo-0001-b37e0723-01a3-46ca-ab8c-d18191624d05,2016-04-01,2021-02-28,0.01627649498327759
ocds-0c46vo-0001-8c6ee42f-f01c-45e0-b46d-067bfbac76c9,2016-04-01,2021-03-31,0.20833356164383562
ocds-0c46vo-0001-e6489644-81ad-4c03-ad95-3e2eec6f4345,2016-04-01,2022-03-31,0.5852256413424657
ocds-0c46vo-0001-6f4571b6-659a-4008-9e69-a2b8f5f79e6d,2016-04-01,2023-03-31,2.75000301369863
ocds-0c46vo-0001-a8ba0616-b178-4b74-9a7e-61aaa2fb2ae4,2016-04-01,2022-03-31,0.2500002739726027
ocds-0c46vo-0001-4829b420-e88e-4c1c-a10f-3d5bd06e5c18,2016-04-01,2023-03-31,0.5156430650876712
ocds-0c46vo-0001-9b2c6dae-27ef-4062-870a-3722bda9f37e,2016-04-01,2021-03-31,0.02666669589041096
ocds-0c46vo-0001-6ec0bf9d-4f1c-4ee8-8aff-51fe4a79846a,2016-04-01,2021-03-31,1.0523476115897261
ocds-0c46vo-0001-fde52ca6-4ac0-423f-b181-b08503b5d129,2016-04-01,2021-03-31,0.024610026969863013
ocds-0c46vo-0001-bd9055aa-7a44-4a50-bba5-4f7bd8549d9e,2016-04-01,2021-02-28,0.5086404682274248
ocds-0c46vo-0001-90ee867b-62ea-4854-a8b8-7f9b241eaaf5,2016-04-01,2021-03-31,0.7450008164383563
ocds-0c46vo-0001-fa00052e-c2e2-4330-959c-2afacd705d99,2016-04-01,2021-03-31,0.12500013698630139
ocds-0c46vo-0001-2ee71c18-7b9b-479d-a1d2-d8b6c1f94901,2016-04-01,2021-03-31,0.012500013698630137
ocds-0c46vo-0001-e85dcd93-93e1-4eb3-9c51-9b4987e1a8b9,2016-04-01,2021-03-31,9.000009863013698
ocds-0c46vo-0001-3bbcc045-85c1-446f-aeb5-97a3256b5820,2016-04-01,2021-03-31,0.22482924638794521
ocds-0c46vo-0001-bb143611-5a04-4c8d-9931-7794394b334c,2016-04-01,2021-03-31,0.07783341863013699
ocds-0c46vo-0001-f3302414-bbf7-4442-a4be-450e9345815b,2016-04-01,2023-03-31,18.750020547945205
ocds-0c46vo-0001-f88ab22b-4935-445c-ac67-c345605cfcda,2016-04-01,2022-03-31,9.423593660547946
ocds-0c46vo-0001-c6d2841f-995c-4a8f-954c-7de0b6646810,2016-04-01,2023-03-31,2.8522631257643836
ocds-0c46vo-0001-f3b4bb93-f617-4e8e-aada-e91cb01027bf,2016-04-01,2022-03-31,24.916587305819178
ocds-0c46vo-0001-25230530-59ff-40fb-93c9-445731a406bc,2016-04-01,2023-03-31,12.500013698630138
ocds-0c46vo-0001-ad0f2c12-ce9a-4e9f-836d-69edd90556ce,2016-04-01,2021-03-31,0.11250012328767124
ocds-0c46vo-0001-33034330-9f87-4266-8be3-0415698e98f4,2016-04-01,2021-03-31,0.25000027397260277
ocds-0c46vo-0001-c788530d-9703-4247-9dcd-4c85feb35e1d,2016-04-01,2021-03-31,6.673340646575342
ocds-0c46vo-0001-aced4f6c-5cab-4168-b97e-169d3781475f,2016-04-01,2021-03-31,6.071564153761644
ocds-0c46vo-0001-e5e3a8b5-fb76-4d31-98a3-2b50772dbb7c,2016-04-01,2021-03-31,8.081776356731506
ocds-0c46vo-0001-8a81f179-ff27-439a-9723-fc7560c1e1c3,2016-04-01,2023-03-31,14.880968688845401
ocds-0c46vo-0001-ce97ee4b-d7e6-4eba-8a59-34e2bcf94685,2016-04-01,2021-03-31,0.1666668493150685
ocds-0c46vo-0001-672c7b11-a78b-4b56-abcb-c777d210c48b,2016-04-01,2021-03-31,0.7700008438356165
ocds-0c46vo-0001-026a09d9-e0a3-460a-b083-461f9da3457c,2016-04-01,2021-04-01,1.923947891566265
ocds-0c46vo-0001-b23d8b20-1f74-4bc7-9234-a9cebba087e8,2016-04-01,2021-03-31,0.24952277344931506
ocds-0c46vo-0001-2bbdc94a-50ab-465b-bfd4-3868c13d289a,2016-04-01,2021-03-31,1.5000016438356165
ocds-0c46vo-0001-6e814c6c-bc13-4c63-870f-244f925623ec,2016-04-01,2021-03-31,0.977496756228148
ocds-0c46vo-0001-eeda5f12-56f2-4b26-adb9-3dfa95ba5848,2016-04-01,2021-03-31,0.9500010410958905
ocds-0c46vo-0001-30114cb8-6b3f-4380-a698-f990f1a6b8ee,2016-04-01,2021-03-31,0.6153556743616438
ocds-0c46vo-0001-ea061b43-f2e9-455d-a69d-a8399c5bb4ec,2016-04-01,2021-03-31,26.08336191780822
ocds-0c46vo-0001-d132a1e1-71ba-4054-b5ca-94b22ee72878,2016-04-01,2021-03-31,0.7905158663178082
ocds-0c46vo-0001-e3137270-042b-4fe7-b8d1-6b6dac55b3c6,2016-04-01,2021-09-30,48.23803842131474
ocds-0c46vo-0001-7c5a2ba1-02aa-4e72-b176-597be570fc31,2016-04-01,2021-03-31,2.4146770112184823
ocds-0c46vo-0001-08856e53-d04e-4488-abf6-45467634b475,2016-04-01,2021-03-31,0.0838980919430137
ocds-0c46vo-0001-c6a2519d-d1c2-4f96-8f6d-3879bd704e7e,2016-04-01,2021-03-31,25.000027397260276
ocds-0c46vo-0001-c6980499-cda1-4600-9a8b-14ea111338cb,2016-04-01,2021-03-31,0.07075007753424659
ocds-0c46vo-0001-e5a7644a-af9c-4f2e-bda0-e87613e87063,2016-04-02,2021-04-01,0.017916686301369864
ocds-0c46vo-0001-cb22a781-0b13-48de-b9fc-85cf1bbe77f8,2016-04-04,2021-04-03,254.75924585457537
ocds-0c46vo-0001-83238f59-40e7-4ce8-b9ff-6896ec89934d,2016-04-04,2021-04-04,0.37479504381161005
ocds-0c46vo-0001-e491390d-10df-49f5-8bc3-d497eaccc145,2016-04-04,2021-03-31,0.06385503704720089
ocds-0c46vo-0001-76cdd026-8175-4ed5-961a-a78a5641fabf,2016-04-04,2023-04-03,0.6335364085714286
ocds-0c46vo-0001-4b2f8046-6b77-47cb-8df9-78cc03815d27,2016-04-04,2021-04-03,0.4333338082191781
ocds-0c46vo-0001-f2260b9e-9f00-422f-b7d4-db2beee96521,2016-04-04,2022-04-04,0.00000013882565038795073
ocds-0c46vo-0001-bd592c2e-23f2-46dd-9ee0-2a6bbae0c0ba,2016-04-04,2021-05-28,39.12761417926423
ocds-0c46vo-0001-6d4bd53e-8eb2-41f4-adb9-9ab82971fa89,2016-04-04,2021-03-31,0.0641054489571899
ocds-0c46vo-0001-095df492-f365-4294-8ac7-e7c6a41fd6f4,2016-04-11,2022-04-01,0.026074684696011007
ocds-0c46vo-0001-f1b56c6a-d551-402a-b475-4d572ab070db,2016-04-26,2025-07-31,0.06918607936742537
ocds-0c46vo-0001-801ce0c1-8ada-46ca-8e10-d420ac3eade8,2016-05-01,2021-04-30,0.002233335780821918
ocds-0c46vo-0001-07388474-4d1e-4b1b-a286-bd5f5aa0e36b,2016-05-01,2022-04-30,0.00004166671232876712
ocds-0c46vo-0001-1cdf5a5a-882a-461a-a33d-002a7000b519,2016-05-01,2021-04-30,0.6875007534246576
ocds-0c46vo-0001-bdb11bf9-a5a0-4404-be15-8c17754e98f1,2016-05-01,2026-04-01,0.000004198881833241303
ocds-0c46vo-0001-72b5ed10-550e-4a0d-8ffd-4a366ef223bc,2016-05-02,2022-04-29,0.00001835011151736746
ocds-0c46vo-0001-d681fcfe-929f-4a6f-9400-f45a965c9732,2016-05-06,2021-04-01,0.38210660942211055
ocds-0c46vo-0001-5dbbdafb-eeaa-4913-9e54-de48ebbb38b2,2016-05-13,2027-07-31,0.06616523364257812
ocds-0c46vo-0001-0405764e-3ad7-4262-af23-470833870b43,2016-05-13,2027-07-31,0.06616523364257812
ocds-0c46vo-0001-c6411575-5e36-4964-85da-70916845ed80,2016-05-26,2023-02-21,0.17574107060519903
ocds-0c46vo-0001-bfbcb8de-debf-487b-b854-241dcead9cf7,2016-06-01,2021-05-31,36.250039726027396
ocds-0c46vo-0001-b46fdbcc-7db6-4e5d-8d8a-2defb142d0ab,2016-06-01,2021-05-31,0.02218669098082192
ocds-0c46vo-0001-d44f2b1f-f66b-49cd-8ce6-435cddb886af,2016-06-01,2022-05-31,0.4166671232876712
ocds-0c46vo-0001-0af5cabf-996a-4218-87cd-a68c1b2d0d76,2016-06-01,2021-05-31,0
ocds-0c46vo-0001-fd722259-02d0-48b5-8d59-30918df90682,2016-06-01,2021-05-31,0.1756668591780822
ocds-0c46vo-0001-b50777ca-fd88-4403-acb3-cc29f3849e61,2016-06-01,2021-05-31,67.50007397260273
ocds-0c46vo-0001-0e41a1ca-7d38-4d4a-b30e-699f56a173e5,2016-06-01,2021-04-30,0.36028699832775923
ocds-0c46vo-0001-ff5fdf5f-d10c-4ca1-b7aa-1acce253c3e6,2016-06-01,2021-05-31,67.50007397260273
ocds-0c46vo-0001-ff2c6318-a82c-459f-8782-fc70b8abc515,2016-06-01,2021-05-31,1.5882332405276713
ocds-0c46vo-0001-f83e16be-bf77-4e21-bde4-aafeda580d58,2016-06-01,2021-05-31,0.13750015068493152
ocds-0c46vo-0001-bcec40ca-b29d-45b9-9a8a-292a35f1d035,2016-06-13,2021-03-31,8.166208949260273
ocds-0c46vo-0001-2fcc1e7a-a9c0-4d66-9127-50ff47cb5abe,2016-06-13,2021-03-31,9.873044153095892
ocds-0c46vo-0001-19e922cb-4c71-4327-87cc-486ba974620b,2016-06-13,2021-03-31,8.166208949260273
ocds-0c46vo-0001-70a4c1c9-fe84-4a12-9655-7fd189bbe588,2016-06-13,2021-03-31,2.593502842191781
ocds-0c46vo-0001-a2c81037-39ba-409e-ad5c-83c39a20017f,2016-06-13,2021-03-31,12.391180246027396
ocds-0c46vo-0001-7a721b5a-a83f-4706-9e86-2796c5d627a1,2016-06-13,2021-03-31,12.049813205260275
ocds-0c46vo-0001-b9274288-9dea-4530-98a7-46641e582962,2016-06-13,2021-03-31,16.62501821917808
ocds-0c46vo-0001-2720867b-1024-459e-89cc-9e1d63fac6bc,2016-06-20,2023-06-19,0.09936777556273972
ocds-0c46vo-0001-1dfb7422-aa19-4bdb-8242-21e03ce82718,2016-06-24,2021-06-23,0.025823694966575345
ocds-0c46vo-0001-0199c065-b2b3-4dda-b74c-71bf038e2b3c,2016-06-28,2021-06-27,0.1275144730750685
ocds-0c46vo-0001-6299f350-12ca-4f06-a967-80f6c938c6a4,2016-06-30,2021-06-30,12.381683092501643
ocds-0c46vo-0001-620db9ff-305d-445d-9646-ce5086071aa7,2016-06-30,2021-06-29,2.5000027397260274
ocds-0c46vo-0001-4da3efe6-72d4-4acf-9d39-ede3d134a26b,2016-07-01,2021-06-30,3.250003561643836
ocds-0c46vo-0001-ef6cba74-630a-431d-af95-13ebdb997801,2016-07-01,2021-06-30,0.07158341178082192
ocds-0c46vo-0001-b7f094bd-04ba-44bc-a996-d3eec15d1f2b,2016-07-01,2021-06-30,1.000001095890411
ocds-0c46vo-0001-db25883d-f42e-4a0a-9d6b-97228784308e,2016-07-01,2021-06-30,0.08166675616438357
ocds-0c46vo-0001-ec6301d1-215e-45cd-8e59-1aa6fea87980,2016-07-01,2021-04-30,347.61942857142856
ocds-0c46vo-0001-5b5adb23-1d59-4913-8c85-0d374387b537,2016-07-01,2021-06-30,0
ocds-0c46vo-0001-f50429db-a0ee-4d29-a53b-4800f8873625,2016-07-01,2021-06-30,0
ocds-0c46vo-0001-6e4b8700-aa36-410b-9439-0e7b639972be,2016-07-01,2028-06-30,0.08836252647193063
ocds-0c46vo-0001-20c33204-0902-47e7-8c86-291543647721,2016-07-01,2021-06-30,0.3628368976290411
ocds-0c46vo-0001-2cbdbbee-b2da-4381-834e-f966f7865d5b,2016-07-01,2026-06-30,0.034990451930977814
ocds-0c46vo-0001-427f1c39-dd07-48a6-bcdc-25e8cdbf2fc9,2016-07-01,2021-06-30,0.9500010410958905
ocds-0c46vo-0001-822ca0a8-de8d-4b3f-9cfb-ccf8f7b3136a,2016-07-01,2026-06-30,0.8331059983566146
ocds-0c46vo-0001-d3695b3c-1791-4519-9194-5e5bcce15312,2016-07-11,2026-07-10,0.015204184470008217
ocds-0c46vo-0001-1e55c2d3-8731-4406-8878-23d3a89b016b,2016-07-18,2021-07-18,0.11243851314348302
ocds-0c46vo-0001-49ae6880-e05c-4d89-9c6c-ebf712c8cb73,2016-07-28,2021-07-27,4.000004383561644
ocds-0c46vo-0001-8bcd2c05-9090-4b12-9a78-3a8592b0ff6c,2016-08-01,2026-07-31,0.012496589975349219
ocds-0c46vo-0001-4900c89e-71a9-4107-96a9-d70d2d05e5cb,2016-08-01,2021-07-31,0.35416705479452054
ocds-0c46vo-0001-034f2c56-4602-4d90-b56d-ee4a6a47e24f,2016-08-01,2022-07-31,16.702667748717808
ocds-0c46vo-0001-7b532046-aac9-4c08-85b0-ca69af0234fe,2016-08-01,2021-07-31,0.8208542328986301
ocds-0c46vo-0001-8c7d6cc8-a14b-4c7a-bec6-55ae8bff4fa9,2016-08-01,2021-08-31,0.7374738685344828
ocds-0c46vo-0001-d09aaa72-33d1-4ee1-a7e6-f40d13614a10,2016-08-01,2021-07-31,0.07500008219178082
ocds-0c46vo-0001-5d3f0d66-4eaa-451a-86b6-2ff7323d73ea,2016-08-01,2021-07-31,1.1677512797260274
ocds-0c46vo-0001-811f4828-472b-4ef4-817d-538af17c13b4,2016-08-01,2021-07-31,0.7600008328767124
ocds-0c46vo-0001-9e5fc890-ff77-4223-85c4-85498b9a38ea,2016-08-01,2023-08-31,0.9192535074
ocds-0c46vo-0001-3ff1aa5f-5fa1-4d6a-8c9c-80385314f02e,2016-08-08,2023-08-07,0.13729407903052837
ocds-0c46vo-0001-8cadf272-d38a-414d-be7a-052efc5c028a,2016-08-15,2021-08-15,0.14427110553121575
ocds-0c46vo-0001-d00d5a1e-504f-43fd-b0fc-a249f8c2c358,2016-08-25,2026-01-16,0.09414903934712911
ocds-0c46vo-0001-db790939-a333-44a1-9af2-64ec2c716416,2016-08-30,2021-08-28,6.525902985
