ocid,start_date,end_date,co2_pm
ocds-0c46vo-0001-f1a8240b-dfc0-4c31-919f-a3a2f4520ad8,2017-05-01,2021-04-30,0.066408172776
ocds-0c46vo-0001-ec3cb799-7a41-4448-9680-45b4f2a4226f,2017-05-10,2022-06-30,0.2916891848694726
ocds-0c46vo-0001-252874b4-a6d6-407f-bcda-2b020008d1a8,2017-05-12,2021-05-11,0.16368767938356166
ocds-0c46vo-0001-60f8d47e-b5a6-43ee-a755-8d17cf8d2cdc,2017-05-22,2021-05-21,0.14915516345753427
ocds-0c46vo-0001-a4809db8-dbcf-47c9-8ba2-63d9497e72b8,2017-06-01,2021-07-01,0.12021144964587527
ocds-0c46vo-0001-d8f681aa-dd36-4674-9f06-d938acc72606,2017-06-21,2021-06-20,0.16368767938356166
ocds-0c46vo-0001-41bbac86-84d8-4b78-a894-ba59c9abc24e,2017-07-10,2021-07-09,0.04791671917808219
ocds-0c46vo-0001-372ffbe6-3992-4bf6-bc51-1b5a4009bdc7,2017-07-31,2021-07-30,0.0450000493150685
ocds-0c46vo-0001-a4079899-569f-47e9-a2e4-6bcaa20f32fa,2017-08-21,2021-08-20,0.04812505273972603
ocds-0c46vo-0001-3ce6362c-481b-4c6e-a582-aba56e96adae,2017-09-01,2021-07-01,0.1708222744074339
ocds-0c46vo-0001-8b1f3bd3-157e-4654-af45-cf0becf97c4d,2017-09-04,2021-07-31,0.020425688583450213
ocds-0c46vo-0001-9bcb27cb-c69a-4198-bf98-a1c89f4d1f6e,2017-09-08,2117-09-07,4.663732990170577
ocds-0c46vo-0001-8d89a5c0-7a26-4ea0-9c78-c4b233d7420b,2017-09-17,2021-09-01,0.021470611764705883
ocds-0c46vo-0001-a8d26ebc-ab7a-44f8-b4b1-be10d041e8f1,2017-09-26,2021-09-26,0.017538006899383982
ocds-0c46vo-0001-90d4bb4d-e9b7-4272-b2a2-51dc715aa356,2017-10-01,2021-09-30,0.020645022624657533
ocds-0c46vo-0001-976344c7-4239-423b-9334-1c302740e24c,2017-10-01,2021-09-30,0.009375010273972603
ocds-0c46vo-0001-b8edce35-0cbf-4b4f-838b-dfd2e6629e33,2017-10-01,2021-09-30,0.03914254289589041
ocds-0c46vo-0001-fc5cfa4a-747a-437f-9279-c2ec64472510,2017-10-01,2021-10-01,208.19096509240245
ocds-0c46vo-0001-b433d135-da71-4c50-bafd-60b01d0af8c4,2017-10-02,2022-10-01,21.250023287671233
ocds-0c46vo-0001-ff6de5e8-17cf-4c28-af97-f062813f8ea8,2017-10-02,2021-10-01,0.18071519804383562
ocds-0c46vo-0001-49fb7ec8-6a52-49d0-b08a-8e1bda0f4d78,2017-10-11,2021-10-10,0.09295660187013699
ocds-0c46vo-0001-4b103c46-8516-496f-89ac-921b62de4611,2017-10-23,2021-10-22,0.27686342841164385
ocds-0c46vo-0001-ef48fcd0-7157-46f4-9be6-48097dd53c1b,2017-11-01,2021-07-01,0.21147108376681614
ocds-0c46vo-0001-61e8263b-b11b-4435-a2ab-947291fe2d52,2017-11-24,2021-11-23,0.0073100080109589054
ocds-0c46vo-0001-85efe271-0eae-45c9-952f-2c072cc21a81,2017-12-04,2021-12-03,0.08420509227945205
ocds-0c46vo-0001-75ca9dfe-6079-428c-8d5e-83ffc5b9680e,2017-12-14,2021-12-13,0.056441611853753425
ocds-0c46vo-0001-00f52639-8957-44bf-88c4-22e77e8bd114,2017-12-15,2021-12-14,0.12258263433698631
ocds-0c46vo-0001-06a0e55b-1d47-4010-a42a-734b8b08c2b1,2018-01-01,2021-12-31,0.010510336518164385
ocds-0c46vo-0001-a988d3e9-a2e6-4b48-995b-38cdf936d105,2018-01-01,2021-12-31,0.013328514606575343
ocds-0c46vo-0001-d1703446-5e4d-44f1-9e75-879bd995efe0,2018-01-01,2022-07-01,0.14554224232399512
ocds-0c46vo-0001-1193258f-0e87-419d-9893-406d0dbb39b7,2018-01-09,2022-01-10,0.014837815508207935
ocds-0c46vo-0001-9253a8c3-b355-4b21-9c22-a3acf113c8ff,2018-01-09,2022-01-08,0.030400033315068496
ocds-0c46vo-0001-029c3b5b-7bb2-4f28-8369-188218730381,2018-01-26,2022-01-25,0.08420619228065755
ocds-0c46vo-0001-3e9b240c-8425-42e3-a363-f0e698aab435,2018-01-31,2022-01-30,0.37287960863473973
ocds-0c46vo-0001-6efcac86-7854-49d3-af3a-e1985ff100a2,2018-01-31,2022-01-31,0.03647957899195072
ocds-0c46vo-0001-17342779-bef2-43da-ba82-9ebf426e68cc,2018-03-01,2021-03-31,0.023703955817051505
ocds-0c46vo-0001-2671e022-2d41-4492-9424-76aca9bb7762,2018-03-01,2022-03-31,0.06914285075613683
ocds-0c46vo-0001-7fd81f50-c9a2-4fc6-9545-1b2f3999a95c,2018-03-01,2022-02-28,0.018382520145205482
ocds-0c46vo-0001-e76842a6-7945-463f-9422-5c342e4a1096,2018-03-01,2022-02-28,0.016625018219178084
ocds-0c46vo-0001-8d18c500-5594-4ad8-81e0-583d5148faac,2018-03-12,2022-03-11,0.1684120595609589
ocds-0c46vo-0001-20bf65ce-241b-4919-88fe-42ad9c01e362,2018-04-01,2022-03-31,0.41666712328767125
ocds-0c46vo-0001-20fdd109-a251-4de4-b5ce-86efc2ac5f2f,2018-04-01,2022-03-31,5.208339041095891
ocds-0c46vo-0001-3270b7b2-0a94-4925-97f3-89b4e6033f8d,2018-04-01,2022-03-31,0.051250056164383564
ocds-0c46vo-0001-50477ae4-64a3-441a-af37-1d07cc2d2df4,2018-04-01,2022-03-31,93.95843630136987
ocds-0c46vo-0001-545dfe9f-f533-49a1-a307-fcd5eae35e6d,2018-04-01,2022-03-31,0.02185002394520548
ocds-0c46vo-0001-64ad25d4-fb42-462e-8702-4d57a8749724,2018-04-01,2022-03-31,0.4625005068493151
ocds-0c46vo-0001-77c888e8-cf88-4a36-950d-fd8f4880ae0d,2018-04-01,2021-03-31,0.0333333698630137
ocds-0c46vo-0001-7bd643b6-0218-42ff-aca7-3befb32b3e95,2018-04-01,2022-03-31,2.0833356164383563
ocds-0c46vo-0001-8d3efdf7-4b47-44a5-8b37-be11045beeb8,2018-04-01,2022-03-31,0.02625002876712329
ocds-0c46vo-0001-98d63d70-6795-4b2e-9826-3e4fb8445bb0,2018-04-01,2022-03-31,93.95843630136987
ocds-0c46vo-0001-9ce5356a-a88b-44d4-a86f-3040f85c536b,2018-04-01,2022-03-31,0.036000039452054794
ocds-0c46vo-0001-9d376f8a-a2fd-466b-9ff1-3ea88b0969af,2018-04-01,2023-03-31,0.031026559001671235
ocds-0c46vo-0001-b51b9ef4-1fd7-40f7-a626-c63f61c30af7,2018-04-01,2022-03-31,0.6250006849315068
ocds-0c46vo-0001-be3bbaf8-d61b-4d6c-92e3-9a74809bc064,2018-04-01,2023-03-31,0.039200042958904106
ocds-0c46vo-0001-dceba2ff-c910-4553-95ef-b0cc6c96f416,2018-04-01,2021-03-31,0.05000005479452054
ocds-0c46vo-0001-e3aa7d6d-c0d4-40f8-bc1f-198dd04ea699,2018-04-01,2022-03-31,0.028500031232876716
ocds-0c46vo-0001-4c987092-a9f6-4340-9cb6-145317aaf569,2018-04-07,2022-04-06,0.07489008207123288
ocds-0c46vo-0001-d4a76b81-e85f-4d0e-90a6-65f381250614,2018-05-01,2023-04-30,0.026250028767123287
ocds-0c46vo-0001-30fae3ef-95be-4bfb-82ae-48057ad6883a,2018-05-08,2022-05-08,0.036771354465708415
ocds-0c46vo-0001-bd8b5ff1-7ef2-49d5-8afd-7449b6dfbed0,2018-05-15,2023-05-31,0.010898491856677526
ocds-0c46vo-0001-16b5a8d7-aed4-47a2-84b6-7aac11a8e7f1,2018-05-31,2023-05-30,0.007652895053391781
ocds-0c46vo-0001-dd0bcf17-09c5-4d2f-8df9-73bc2623bdc1,2018-06-01,2021-05-31,0.01388890410958904
ocds-0c46vo-0001-e1a5be9b-bbe0-48a0-8906-72b1b45c7130,2018-06-23,2022-06-12,0.06695869406896551
ocds-0c46vo-0001-ccebf9c7-9600-45a6-a97d-57f062dcd9e0,2018-06-25,2023-10-01,0.09842742941787941
ocds-0c46vo-0001-219998a7-b415-495f-809c-5d39e251862b,2018-07-01,2022-06-30,0.11699882821775343
ocds-0c46vo-0001-6b288c10-5419-40dd-9ee4-5d65855793ce,2018-07-11,2022-06-30,0.06643007279999999
ocds-0c46vo-0001-519f6b4a-bec5-43c2-b90d-c4194f016a1e,2018-07-22,2022-07-11,0.05978454827586207
ocds-0c46vo-0001-ae7b6888-96cb-4e91-8c09-183dd202db8e,2018-07-22,2022-07-11,0.062175930206896546
ocds-0c46vo-0001-23e01794-cf34-4b89-a375-27478588e712,2018-07-30,2022-07-19,0.024105129864827584
ocds-0c46vo-0001-3be7dea3-5e51-47ac-8c86-0181c6db80e9,2018-08-01,2023-07-31,2.2500024657534246
ocds-0c46vo-0001-49171820-5aae-4d72-a8cc-11be2f86cb72,2018-08-13,2022-08-12,0.07426695638835618
ocds-0c46vo-0001-7991747c-a99b-4b66-acef-21188a8cd711,2018-08-13,2022-08-12,0.08956619815463014
ocds-0c46vo-0001-089b6381-4039-4434-84ee-3d7d265fae6a,2018-08-14,2022-08-13,0.09378760278082193
ocds-0c46vo-0001-ecafbdc6-e87b-470a-8570-22a81cf0d068,2018-08-20,2022-08-09,0.06648041768275861
ocds-0c46vo-0001-375ca1f1-f3a6-4439-96b6-64fb5a223cc4,2018-09-01,2022-07-01,0.1633318087290922
ocds-0c46vo-0001-80bf837b-2b21-4827-a557-19c8b6d5f43d,2018-09-01,2022-07-01,0.1633318087290922
ocds-0c46vo-0001-3cc99177-4f56-4a0b-9931-ddcb2fc5243d,2018-09-03,2022-09-02,0.16815168427561647
ocds-0c46vo-0001-aa291fc4-f7f4-4679-b7b2-78fee998d2be,2018-09-03,2022-09-05,1.1414557963636363
ocds-0c46vo-0001-ffa3ad76-152e-4055-8d47-2d88a10e7202,2018-09-03,2022-09-03,0.08792612305133471
ocds-0c46vo-0001-9a35c6d9-2919-48ef-8a84-4c2577372433,2018-09-10,2022-09-09,0.04881630349726027
ocds-0c46vo-0001-f614b96a-2dc9-443c-aba3-a227bfe03ce7,2018-09-14,2022-09-13,0.07426695638835618
ocds-0c46vo-0001-9a934b9e-f734-4e91-b8be-82233b3fd794,2018-10-01,2021-09-30,0.17833352876712327
ocds-0c46vo-0001-af6e1368-855c-4a1b-b2e8-f07dbffef56c,2018-10-01,2023-09-30,0.0016658351589041095
ocds-0c46vo-0001-deba4816-426d-4ca1-a686-1baefbd376b7,2018-10-15,2022-10-31,8.237427217332431
ocds-0c46vo-0001-227c2ddf-a778-4ef1-9c09-077af815d650,2018-10-24,2022-10-23,0.04881630349726027
ocds-0c46vo-0001-3bd1cd28-b5ea-43cf-aa50-58d1fa7972d2,2018-11-01,2022-10-21,0.014352067452413792
ocds-0c46vo-0001-e02582fc-2f2f-41ab-8a58-152c7837e257,2018-11-01,2023-10-31,0
ocds-0c46vo-0001-0dd72695-2f75-4c32-927d-928394a5b507,2018-11-23,2021-11-22,0.4396729818328767
ocds-0c46vo-0001-cf90c623-d67f-4f04-a3d5-4d76415b0256,2018-11-27,2022-11-26,0.03899379273287671
ocds-0c46vo-0001-1f7dc42b-a433-42ed-8e48-cd633ec7f342,2018-11-28,2023-03-31,0.20738659090909092
ocds-0c46vo-0001-9784b1f9-feb6-4f81-b61d-d96326de69ce,2018-11-28,2021-11-27,0.4375004794520548
ocds-0c46vo-0001-862802c1-8d47-4abb-b15e-5289ec172ff2,2018-12-04,2022-12-04,0.07714834327293635
ocds-0c46vo-0001-5b5213d3-dba3-42de-85c8-2192af050d8c,2018-12-09,2022-11-28,0.02202588620689655
ocds-0c46vo-0001-c4262603-bcc7-448c-8c61-4219a5cbc588,2018-12-14,2022-12-13,0.2873412398941644
ocds-0c46vo-0001-6456fe04-4326-469b-ac6a-348c7723f1ac,2018-12-16,2022-12-16,0.12348735504098561
ocds-0c46vo-0001-370a6337-5f0b-47fa-9635-de5d29ceb019,2019-01-01,2022-12-31,0.06349069457876713
ocds-0c46vo-0001-4ff085ea-b9b4-4c2a-a461-a6103f0dcfc4,2019-01-01,2021-12-31,0.05902089801369863
ocds-0c46vo-0001-6f14fe51-a4d7-4cba-a17d-cc788abb0238,2019-01-01,2022-12-31,0.05803006359452055
ocds-0c46vo-0001-fca35029-6e63-45d7-a750-079e96e58118,2019-01-01,2023-07-01,0.15282002131059683
ocds-0c46vo-0001-49ac2375-9867-466b-bbee-95c458e8fe02,2019-01-02,2022-01-01,1.8472242465753423
ocds-0c46vo-0001-5b57b140-b80f-443a-8c5e-631c9c8afed1,2019-01-04,2023-01-03,0.1572918390410959
ocds-0c46vo-0001-875995f7-bf72-4be1-893d-8ac7cb194cc2,2019-01-04,2023-01-03,0.22500024657534248
ocds-0c46vo-0001-86621168-aefe-449b-9b5a-4985137e5f59,2019-01-07,2023-07-06,0.15291314746617915
ocds-0c46vo-0001-bea9b2e4-58c7-43a4-b162-bbb4ada5cfef,2019-01-08,2023-01-07,0.02734565496780822
ocds-0c46vo-0001-9a24a8d4-b806-4967-a85c-5af1f834388d,2019-01-16,2024-01-14,0.20844777960526314
ocds-0c46vo-0001-ff5b2bf7-df1e-4457-a668-9618f9018a5c,2019-01-17,2021-01-17,0.07270049006839946
ocds-0c46vo-0001-c902036c-a49c-40e5-97ee-166261c684d2,2019-01-20,2023-01-19,0.13639139946986303
ocds-0c46vo-0001-89a536e8-8583-4f1a-be43-6e8306a1700a,2019-01-24,2021-03-31,0.11449196988707655
ocds-0c46vo-0001-ce5e09ac-82d2-408d-8f69-c484a4f657ef,2019-01-30,2023-01-15,1.4135561825726142
ocds-0c46vo-0001-1b41e417-492f-45ef-9f1f-a932fbde0bba,2019-02-01,2021-07-01,0.07768169693530079
ocds-0c46vo-0001-07cc96c2-0416-4ecf-ad6e-7d37a081ce11,2019-02-04,2023-02-03,0.17753689456076713
ocds-0c46vo-0001-041d29a1-c19f-4fd2-a4dc-7a7f7b83abeb,2019-02-17,2021-01-16,0.07602869562231761
ocds-0c46vo-0001-07d07be9-817c-4110-8429-ac84caf3b362,2019-02-22,2022-02-11,0.02943551612903226
ocds-0c46vo-0001-3e1ecdf9-040b-4932-88f0-48005ac413a1,2019-03-01,2021-03-01,0.049931655266757864
ocds-0c46vo-0001-5783049e-eb1f-4d48-9d51-22f15f319e04,2019-03-01,2023-02-28,0.013125014383561645
ocds-0c46vo-0001-b38b5235-cb61-45eb-b7a8-7d41bf40b3b6,2019-03-01,2023-02-28,0.013125014383561645
ocds-0c46vo-0001-27ed5249-f879-4a8c-a30c-865f7fbf9acf,2019-03-07,2021-06-30,28.999921681213475
ocds-0c46vo-0001-1fa1c1a3-e9b1-4aa8-9de1-b412c2e06d64,2019-04-01,2023-03-31,0.014062515410958905
ocds-0c46vo-0001-23bcd6d6-0777-4703-a4b2-38e6253623c6,2019-04-01,2023-03-31,32.75003589041096
ocds-0c46vo-0001-37f75226-4cdd-4fc6-9a74-695c4c2178d2,2019-04-01,2021-03-31,0.037128340688547944
ocds-0c46vo-0001-4869f0bb-34f1-496d-a36f-7d2295077a1c,2019-04-01,2021-03-31,0.11645262761917809
ocds-0c46vo-0001-58fd75c4-44f0-4d08-b4a5-1da709c6bba7,2019-04-01,2023-03-31,0.911250998630137
ocds-0c46vo-0001-5be367a8-666b-403d-8deb-62d46667ef76,2019-04-01,2023-03-31,0.22500024657534248
ocds-0c46vo-0001-707e6e4f-0d20-42fa-a1a7-8a7dec2d9e1a,2019-04-01,2023-03-31,0.020833356164383563
ocds-0c46vo-0001-7c0b89f3-69ea-4d4c-bedb-bac5df4c83a7,2019-04-01,2021-03-31,0.21000023013698632
ocds-0c46vo-0001-8057b971-992e-4a34-81d4-52f0505d9b0b,2019-04-01,2022-03-31,0.022500024657534246
ocds-0c46vo-0001-84802e1d-7eea-4a76-962a-60cc2fc274a6,2019-04-01,2022-03-31,0.5666672876712328
ocds-0c46vo-0001-b290e327-24cc-4c21-8121-d8eab286df61,2019-04-01,2024-03-31,0.0049972672508214674
ocds-0c46vo-0001-b69587c2-fb36-409f-af09-18555c0a1c30,2019-04-01,2023-04-01,0.30916358316221765
ocds-0c46vo-0001-beba3172-c1a4-4982-9946-5ad08efb9856,2019-04-01,2022-03-31,0.9614901536866849
ocds-0c46vo-0001-bf32753c-b7db-45af-b7f1-af4a0e18a386,2019-04-01,2025-03-31,250.44147329986308
ocds-0c46vo-0001-daa717f8-33c4-41a6-9378-909e76934c78,2019-04-01,2024-03-31,0.08328778751369112
ocds-0c46vo-0001-70152bbb-e6ed-480c-a27c-f599d20c2903,2019-04-04,2023-04-03,0.1586621863761781
ocds-0c46vo-0001-7bff9b96-1521-43d1-b17b-797ac77e434d,2019-04-05,2023-03-24,0.5635112455652174
ocds-0c46vo-0001-570696df-ff5b-440b-aabe-290aae2b78f0,2019-04-17,2022-04-16,0.03750004109589041
ocds-0c46vo-0001-ef8b6309-d4c1-4a6d-955a-66f808facab4,2019-04-29,2023-07-31,0.16725837988610037
ocds-0c46vo-0001-3fc4f56d-1765-4386-8e2b-fc2066712599,2019-05-01,2023-07-01,0.12874416654926413
ocds-0c46vo-0001-b4d8c8bf-95e4-4d47-814b-591a49d2de17,2019-05-01,2022-07-19,0.17015231412765958
ocds-0c46vo-0001-230c40d8-b6db-47ba-8729-9394a2cb6164,2019-05-20,2024-07-19,0.15499218760731318
ocds-0c46vo-0001-dbe17c19-bb4e-4e93-bd5d-fc3803459fe7,2019-05-28,2023-05-27,0.08798634642328769
ocds-0c46vo-0001-149d4285-4d74-4802-9ce9-603cd0c37a14,2019-06-01,2021-07-01,0.2355259808436268
ocds-0c46vo-0001-267fea12-4745-487a-b802-02227513ceac,2019-06-01,2024-05-31,0.024986336254107337
ocds-0c46vo-0001-616ec08e-42ac-4f68-a658-f526f90583df,2019-06-03,2023-06-02,0.06666673972602741
ocds-0c46vo-0001-85f185c7-3a8c-4035-9c26-03e52fa119fb,2019-06-03,2022-07-01,0.15027040489323842
ocds-0c46vo-0001-51c82d61-699d-401c-ad8a-c9fd1a1f7ab2,2019-06-11,2023-06-11,0.08327638603696098
ocds-0c46vo-0001-f32a9a35-1f29-44b3-9f8f-53ff3af5431e,2019-06-24,2023-06-23,0.05987211561320548
ocds-0c46vo-0001-87c1f695-507a-4780-ade8-21f88bc77946,2019-06-28,2023-06-30,0.1453533633239918
ocds-0c46vo-0001-cb716e48-671a-4b22-9f87-a739806f342f,2019-07-01,2022-06-30,0.2500002739726027
ocds-0c46vo-0001-60cd1cce-1366-473e-92d2-32ffba86bf37,2019-07-15,2023-07-14,0.025651209360883564
ocds-0c46vo-0001-9fb7e680-83ff-4a5f-992c-85d27a84bbca,2019-07-15,2023-07-14,0.025651209360883564
ocds-0c46vo-0001-b1b94300-a90d-4e0c-9ecc-9d573a56d46f,2019-07-22,2023-07-21,0.0164788680590137
ocds-0c46vo-0001-fb571797-57cc-45c6-a145-5c51fbcd48e5,2019-07-26,2022-07-25,0
ocds-0c46vo-0001-3549e1d6-230b-4dbc-baf5-02f2078428ef,2019-08-01,2022-03-31,0.21379532679342242
ocds-0c46vo-0001-e168f0ed-5733-4bee-b914-54079ad33ae3,2019-08-01,2024-03-31,7.140070422535212
ocds-0c46vo-0001-182df6e0-a56f-464f-8429-609e7ca3ec7d,2019-08-02,2023-07-22,1.0713391051034482
ocds-0c46vo-0001-3cab0070-436f-43d6-8377-2c13528157fa,2019-08-08,2021-08-08,0.14605009165526675
ocds-0c46vo-0001-162446f8-d4e3-4e79-88dd-43b3236e7072,2019-08-10,2023-07-30,0.033670657588965515
ocds-0c46vo-0001-50a70784-fb0d-452d-9625-43fcc560916b,2019-08-10,2023-07-30,0.027186236689655172
ocds-0c46vo-0001-fbf8d858-234f-4e77-b4eb-ee607867db20,2019-08-10,2023-07-30,0.017026639348965516
ocds-0c46vo-0001-3721ac91-ad8d-4b8c-958b-dda6782ff19e,2019-08-16,2023-08-15,0.07847072349521918
ocds-0c46vo-0001-0bd5b189-a502-4986-9f9d-e42fd5821a8e,2019-08-18,2022-08-31,0.6977004039170424
ocds-0c46vo-0001-0cef5807-a180-47d0-8c1c-e4f9a06f1b6b,2019-08-19,2023-07-14,2.3029091904
ocds-0c46vo-0001-5f5aaddc-1b50-4a9a-aa6e-587c9a2c4607,2019-08-21,2023-08-20,0.034542787855068494
ocds-0c46vo-0001-14e96d18-2c98-49f4-8f4f-acd099f035e9,2019-08-22,2023-08-22,0.028485458150513343
ocds-0c46vo-0001-0e06e338-358d-4335-bd06-d5ebe93b1c90,2019-09-01,2021-08-31,0.028250030958904115
ocds-0c46vo-0001-1e5f2110-8e45-43e9-9b52-8e41e1f25963,2019-09-01,2021-07-30,0.20854961966475644
ocds-0c46vo-0001-22f0851f-bb51-4525-838e-01b0e223f5a0,2019-09-01,2022-08-31,0.11327659913860273
ocds-0c46vo-0001-2c63562a-ae81-4335-a86c-a61f8d766c95,2019-09-01,2022-07-01,0.19111159725145066
ocds-0c46vo-0001-5cc21520-cd6c-47cb-8683-2c0aaa1e2622,2019-09-01,2021-08-31,0.18125019863013697
ocds-0c46vo-0001-80504b9d-cd71-4d0f-b114-cef1457c9e3d,2019-09-01,2022-07-01,0.2111716168172147
ocds-0c46vo-0001-8e355349-8591-4c03-8a20-57a1e0394223,2019-09-01,2021-08-31,0.35000038356164387
ocds-0c46vo-0001-a4c6ae1b-fab8-4cc9-8adf-7c0d24221664,2019-09-01,2023-09-01,0.08119447638603695
ocds-0c46vo-0001-a4cb6b82-32a2-43bf-b975-3cd3c467b364,2019-09-01,2021-07-01,0.17487010942600897
ocds-0c46vo-0001-e22cd2ba-b032-4d59-b04d-b325e34e0eaf,2019-09-01,2021-08-31,0.21500023561643838
ocds-0c46vo-0001-e6692e3c-63a5-4dcb-bea0-c3f001b2d118,2019-09-01,2021-08-31,0.180000197260274
ocds-0c46vo-0001-f437d8c3-ec2c-45f8-9603-bac85a5ff2a4,2019-09-01,2024-11-30,0.15866823161189358
ocds-0c46vo-0001-d1e38697-26af-4f2c-9557-436d228f2f9d,2019-09-03,2023-09-02,0.08006758774520549
ocds-0c46vo-0001-d53f5ecf-f965-44b2-9679-e450e3086d38,2019-09-03,2023-09-02,0.08006758774520549
ocds-0c46vo-0001-9d1d839c-efc7-4c9d-a0e3-17fabe07d743,2019-09-09,2021-09-30,0.8083691039680851
ocds-0c46vo-0001-05aae932-7408-4f25-bccb-5cc6580a7de0,2019-09-17,2023-09-16,0.14442765827671233
ocds-0c46vo-0001-0c8fdd12-c895-4cc8-8832-900dc1b0612a,2019-09-27,2023-09-26,0.29226782029315074
ocds-0c46vo-0001-0dc2901e-97fb-454b-a1c5-4c1bc6fc2f75,2019-09-27,2023-09-16,0.5719153508937931
ocds-0c46vo-0001-9a9d1c59-d70a-4892-b27e-7384313f6085,2019-10-05,2023-09-26,0.6044059722793389
ocds-0c46vo-0001-8f6d2d53-29f0-4bd9-add0-2b20dfc8cfdb,2019-10-07,2023-10-06,0.12513613713534247
ocds-0c46vo-0001-f34a1a07-dfb3-45c4-b9a0-f862f40e6182,2019-10-07,2023-10-06,0.01112640594330822
ocds-0c46vo-0001-4d33eb23-44d0-4da9-bfb1-9f9c88ad30bb,2019-10-14,2023-09-22,0.05516858026407227
ocds-0c46vo-0001-3b341824-aba1-43b1-8dee-2246bb247a49,2019-10-15,2024-10-14,0.0049972672508214674
ocds-0c46vo-0001-b85d5922-dc2b-445c-98de-d7ba33123734,2019-10-27,2023-10-16,0.4947895077517241
ocds-0c46vo-0001-2fde5a9f-fdcd-4b99-9c77-9c2fe7e99100,2019-11-30,2021-11-29,0.03744004103013699
ocds-0c46vo-0001-74f542fe-29b1-44a8-8738-e70ebc023573,2019-12-01,2021-05-31,0.41704798903107865
ocds-0c46vo-0001-a4741c93-3ef6-4ec3-b92b-81bdca79c7db,2019-12-01,2023-11-30,0.02182502391780822
ocds-0c46vo-0001-b3e37bb4-ae09-469b-b288-cdab37a65c43,2019-12-01,2021-11-30,1.5833350684931509
ocds-0c46vo-0001-f3d7e6ab-6200-4955-b73a-d763abfcc190,2019-12-01,2023-11-30,0.12371225432492468
ocds-0c46vo-0001-edbf076c-19b3-4351-8213-fb8106013266,2019-12-06,2023-12-05,0.07834043585243837
ocds-0c46vo-0001-1648b9f7-b96e-41ab-9abf-329a1a91f890,2019-12-18,2023-12-17,0.12433057375253426
ocds-0c46vo-0001-2335c4ff-c0f6-4d42-8098-3f77c09f11a7,2019-12-27,2023-12-26,0.05368144632891781
ocds-0c46vo-0001-40b9b52e-aa19-48d2-a411-9778952686dc,2020-01-01,2023-12-31,0.010208344520547946
ocds-0c46vo-0001-7c035ee7-298b-4d30-8f13-1e3d4bfdf15f,2020-01-07,2025-01-06,0.0265604754381161
ocds-0c46vo-0001-a97d1554-3266-445a-9cd6-374bc10bef2d,2020-01-10,2024-01-09,0.053652115046773974
ocds-0c46vo-0001-06fc589b-fa1e-46f5-80ff-0861769c82cd,2020-01-20,2024-03-31,2.58168690234987
ocds-0c46vo-0001-402391f1-cd83-4ef7-9c02-97f14fb47752,2020-01-20,2024-03-31,1.4409415268929504
